;Vanguard Consumer Discretion ETF (VCR);Vanguard Consumer Staples ETF (VDC);Vanguard Energy ETF (VDE);Vanguard Financials ETF (VFH);Vanguard Health Care ETF (VHT);Vanguard Industrials ETF (VIS);Vanguard Information Tech ETF (VGT);Vanguard Materials ETF (VAW);Vanguard REIT ETF (VNQ);Vanguard Communication Services ETF (VOX);Vanguard Utilities ETF (VPU)
22/07/2020;214.0770874;153.2222748;47.7542305;58.07448959;202.1880646;134.8276367;288.8506165;128.9547729;75.79666138;98.30592346;127.3324127
23/07/2020;210.5389557;153.7068481;47.71637726;58.20098877;201.1650391;134.5718231;281.7506104;128.7393951;75.48049164;96.56336212;127.5535278
24/07/2020;209.7179718;153.4354706;47.41353607;57.87986755;198.5188904;133.4896088;278.1164246;128.2988434;74.92478943;96.47425079;126.58255
27/07/2020;212.6305542;154.3271027;47.4324646;57.40304947;200.3584137;134.2176514;282.8299561;130.3939209;75.63379669;97.246521;124.9866791
28/07/2020;210.1284485;154.7050629;46.61857986;57.18896866;199.7681885;133.1452484;279.4532776;127.63311;77.13803864;96.48415375;126.8709641
29/07/2020;213.3733673;155.3059235;47.65013123;58.43453217;201.647049;135.3490906;284.236084;128.925415;78.63270569;97.47424316;127.6400528
30/07/2020;213.1290283;155.0539551;45.92772675;57.39331818;200.8109131;134.227478;285.6620789;126.2722931;78.12490082;97.88018799;127.3997269
31/07/2020;213.480896;154.9667358;45.60595322;57.32520294;199.3845673;133.548645;292.3856812;126.2722931;77.98117828;98.90987396;127.495842
03/08/2020;214.2334747;154.5500031;45.86147308;57.44197083;201.9618378;134.384903;299.228241;126.1841812;76.94641113;99.20690155;126.1499481
04/08/2020;215.7875214;156.7402649;47.04444504;57.21815872;201.1355286;134.9358521;300.2085266;127.5841675;78.09616089;99.69203949;127.5246887
05/08/2020;219.1301727;156.3235474;47.67852783;58.11341476;202.3257751;137.5037231;301.5255432;129.81633;77.70331573;99.86036682;126.0057449
06/08/2020;219.9511871;156.4689026;47.23372269;58.05502701;201.2142181;138.0153351;305.159729;129.1995239;77.82787323;101.7019272;126.7363892
07/08/2020;219.8339081;157.1860809;47.38514709;59.39789963;201.8241119;140.1208038;300.2283325;129.8065186;78.93929291;101.7910385;129.2935944
10/08/2020;221.3781738;158.2036896;48.88988876;59.83579636;200.8699341;143.3379974;299.27771;131.1771393;79.06384277;101.5633087;129.1974487
11/08/2020;220.4887543;156.9922791;48.69115067;60.52669525;198.8927307;143.9479675;293.980011;130.9715271;77.92369843;100.2068939;126.5537033
12/08/2020;224.77948;159.1146851;49.24004745;60.31261063;202.1585541;144.4989471;300.4263916;131.9211578;78.70934296;101.2464828;128.3130035
13/08/2020;225.688446;158.8239594;48.2368927;59.90391541;202.1487274;143.7610626;301.1591492;131.7351685;77.74164581;101.7019272;127.8707657
14/08/2020;225.9621277;158.9499359;48.78578949;60.06933594;201.5093231;144.1644287;300.4165039;131.9897003;77.75122833;101.7019272;126.9766998
17/08/2020;230.057373;159.6574249;48.49240875;59.2227478;203.2603149;143.4068604;302.9910889;132.5183563;78.38358307;101.7217178;126.6594543
18/08/2020;231.8557587;160.1516724;47.80155182;58.77511978;203.0340424;142.4918823;303.8922424;131.9211578;78.00991821;102.6227112;126.0730209
19/08/2020;230.5949402;159.0856018;47.27157974;58.74592972;202.1782379;142.2754364;303.4169006;131.2848206;76.63980103;102.2266769;125.6981049
20/08/2020;231.2888641;158.7948761;46.23056412;58.17179489;201.6765594;141.6752625;307.3282776;130.8932037;77.36798096;103.3058701;124.6502228
21/08/2020;232.6572266;158.9983826;45.80469894;57.9479866;201.4994812;141.9605865;310.5267639;129.9337769;77.49253082;102.7811203;124.6598206
24/08/2020;235.305954;160.4327087;47.12015533;59.32004929;200.3288879;144.4792633;313.0518188;132.2246552;77.99076843;103.8999252;125.9095917
25/08/2020;236.0194397;160.1613617;46.5334053;59.43682861;201.7159119;144.2726593;314.5470886;131.8036957;78.1919632;104.7910004;124.7463455
26/08/2020;239.1764069;160.3939667;45.46400452;59.04758835;201.351944;144.3316803;321.052887;132.7435455;77.47337341;108.0087891;123.092804
27/08/2020;238.8636322;161.4309692;45.63434601;60.09852982;202.7094421;144.7941132;320.8548889;132.5868683;78.61353302;106.9989014;123.6407928
28/08/2020;240.1146851;162.7877655;46.40091324;60.30288315;203.279953;146.141983;323.9542847;134.1043396;79.13092041;107.5434494;123.9580383
31/08/2020;241.1213989;162.1674957;45.32204056;59.5438652;204.0866089;144.5678101;324.944519;131.9603271;78.32610321;106.9097824;124.2560577
01/09/2020;243.8776398;162.3613281;45.01919556;59.73848343;202.3454742;146.1321411;332.6782227;135.3966217;78.38358307;107.9691849;122.9293747
02/09/2020;245.2264099;165.1718597;44.76367569;60.54615402;206.3392487;148.2671204;335.0547791;138.2259674;79.83992767;110.0780792;126.4575806
03/09/2020;235.7750702;162.4485321;44.43244553;59.68009949;200.3879242;143.9381561;315.2402649;134.4763641;78.88181305;106.6424713;125.1501236
04/09/2020;233.2827454;161.8379974;44.29995728;60.10826111;198.5188904;144.0267029;310.2296448;134.7407227;78.46981049;104.6424942;124.4002609
08/09/2020;226.2651062;158.6301117;42.53022385;58.46372604;195.2628784;141.4981842;296.7130127;131.7547302;77.51170349;102.2365799;123.4196777
09/09/2020;231.7091827;160.8979187;42.8425293;58.98919678;199.0992889;143.5642853;306.0805969;134.8483887;78.27819061;103.3256683;124.8809357
10/09/2020;229.3340912;159.1243744;41.1958313;58.12314224;195.9219666;141.9999695;299.6242981;133.6344452;77.32007599;101.840538;122.7563324
11/09/2020;228.8413544;159.8268585;41.30319214;58.51079941;196.7518768;143.4152527;297.2193604;135.0906372;76.88892365;101.3929672;122.9664078
14/09/2020;233.4410095;160.9278107;41.61950302;59.27436829;200.5708618;145.3213959;303.5419006;137.1555176;78.76683044;101.9387817;124.5443802
15/09/2020;236.2723541;160.762207;41.34152985;58.54995728;201.1234741;145.6176758;306.8570251;137.7356262;79.71537018;103.6556244;125.405983
16/09/2020;234.72258;160.0996704;43.01896667;59.19605637;201.1530762;147.0991516;302.2615051;137.6962891;80.13694;102.8914795;125.2994843
17/09/2020;230.8580627;159.0571594;43.05730438;58.58911514;200.511673;147.3164215;299.5518494;138.7975616;78.5752182;101.1051712;124.2636414
18/09/2020;228.7519379;157.654129;42.65471649;58.39333344;200.511673;145.6769409;295.1548157;136.3983917;76.80269623;99.94406891;122.0273666
21/09/2020;226.1292267;156.4654694;41.23609161;56.82703781;196.6334534;140.8276215;297.8743896;131.5410461;74.49362946;98.76312256;121.4465103
22/09/2020;230.2818604;157.4397736;40.8239212;56.33757019;196.544632;142.0819244;302.8173218;131.6492157;75.3846817;100.5891266;122.0951309
23/09/2020;224.1324005;154.9163208;38.94519806;55.10411072;194.136795;139.444931;293.7652893;128.0111542;73.11394501;97.96920776;120.0911865
24/09/2020;224.122467;155.890625;38.96437073;55.20200729;192.7750092;139.5831909;294.668457;128.7682495;73.50676727;98.00891113;121.5239639
25/09/2020;228.0267181;156.7090454;38.88768768;55.84810638;196.6038361;141.6276093;302.0927429;129.8793335;75.02266693;99.46772766;123.5085373
28/09/2020;233.3118896;158.4433289;39.84621811;57.22839737;198.3406525;144.3929901;307.6907654;132.0621796;76.55788422;100.8173828;123.8376846
29/09/2020;231.3150482;157.4495239;38.84934235;56.60187912;198.2715759;143.3757324;306.8470764;131.2264252;76.00752258;101.0059357;123.7505646
30/09/2020;233.083374;159.1643219;38.6384697;57.26755524;201.3109741;142.9806824;309.1299744;132.3571625;76.23925781;101.095253;124.9800262
01/10/2020;238.0704956;160.1678772;37.51698303;57.52207565;200.768219;143.0893402;312.9810181;131.0297546;77.76481628;102.7723923;126.1223602
02/10/2020;235.7458496;159.5150757;37.95790863;58.06048965;199.0215454;144.6399078;305.775116;132.2686615;79.10691833;101.0356979;127.6422577
05/10/2020;239.5706177;160.6647797;39.08897781;59.15689468;203.6300049;147.0892639;312.7229919;135.0513153;79.56072235;102.6235504;129.1427917
06/10/2020;235.1895142;159.651474;38.43717194;58.60869217;201.3307343;145.5682983;308.4153442;133.4092712;79.03932953;100.8173828;130.2077026
07/10/2020;240.8919067;161.4832001;39.05063629;59.56805038;205.5049438;148.6299896;314.2514954;137.0079956;79.15519714;101.6509933;131.0789642
08/10/2020;242.3522797;162.5744324;40.60345459;60.55677414;206.5213776;150.0818176;315.631134;138.5517273;80.47798157;102.7525482;133.4217682
09/10/2020;245.2134094;163.8020477;39.95165634;60.50782394;208.2581787;150.5953827;320.9611511;139.3776703;80.15936279;103.4075241;133.3927155
12/10/2020;248.4719543;165.7896729;40.11460495;61.29096985;209.7285461;151.5435181;329.0504761;139.3481903;80.53591919;105.5411835;134.1768646
13/10/2020;249.0083923;165.6045532;39.47239304;60.13582611;208.7219696;149.9237976;327.4524536;137.932251;79.15519714;105.7297363;133.1894073
14/10/2020;246.9221497;164.8835602;39.60658264;59.57784271;207.0838623;150.4966278;325.6162109;138.728714;78.18965912;104.4693832;132.986084
15/10/2020;247.7864532;164.9225464;40.13377762;60.15540695;206.0477142;151.148468;324.385498;138.5025635;78.5951767;103.9831161;133.1022797
16/10/2020;245.1140594;165.0686646;39.20399857;60.14561462;207.8141022;151.8200531;323.3532104;139.3875122;78.03516388;103.8243332;134.4285583
19/10/2020;242.0045776;162.9641571;38.4180069;59.30373383;204.3602448;149.9929352;318.4102783;137.5783081;76.81858063;102.167038;133.1506805
20/10/2020;243.3457336;162.7400665;38.93561172;59.75404358;204.4589386;150.6447754;318.8172607;138.020752;77.36894226;102.7624741;133.9251709
21/10/2020;241.4482422;162.759552;38.15919876;59.63656998;202.9392242;149.2521973;317.6757813;137.8241119;77.13720703;104.4991608;133.8476868
22/10/2020;242.3324127;162.9544067;39.75036621;60.74276733;206.1365204;150.4472504;316.4152832;138.4534149;77.12755585;105.2434616;135.8322906
23/10/2020;244.2497711;163.2662048;39.58741379;61.00708008;207.0838623;151.2077332;316.2266846;139.0237122;77.59101868;106.424408;136.2582397
26/10/2020;240.0176849;161.1226959;38.1687851;59.71488571;204.7451019;147.3954468;309.3979492;135.6019592;76.4806366;103.9831161;136.1130219
27/10/2020;240.3852386;160.6842499;37.63200378;58.46185684;203.8569641;144.4226379;310.7875061;134.2253723;75.25440216;104.5190048;135.8710022
28/10/2020;233.0535736;156.1829071;36.02167511;57.09134674;197.5018463;139.968399;298.3806152;130.2431641;73.45849609;100.6585922;131.8147278
29/10/2020;234.3152618;156.046524;37.11440277;57.55144501;196.3670197;141.716507;302.6089172;133.0847778;74.44334412;103.189209;131.940567
30/10/2020;227.6193848;155.4229431;37.29652405;57.69828415;195.5380859;141.4202271;295.7702026;132.8094788;73.9509201;101.8593979;131.0886536
02/11/2020;229.8645935;157.88797;38.48509979;58.84363556;198.4294739;145.4102631;296.3855896;137.1260071;75.71785736;102.0975647;133.9638824
03/11/2020;235.4974823;160.4017029;38.30297852;60.21414185;201.8241272;149.3707123;301.7552795;139.4170074;77.17582703;103.6655579;136.0162048
04/11/2020;240.782608;160.5770874;38.24547195;59.38205338;210.7153473;148.3238068;313.685791;137.0079956;77.31101227;107.8832321;133.7799225
05/11/2020;246.8724823;161.843689;38.34132385;60.82107925;211.5936127;152.0274506;323.6708069;142.6421204;77.67790985;110.0764236;134.9513092
06/11/2020;245.4915771;162.5549316;37.52656937;60.30224609;210.9127045;152.3435211;325.1795349;142.8387756;77.14686584;110.5031586;134.6028137
09/11/2020;243.1172333;162.2236786;42.82725525;65.13817596;212.6396484;157.6668854;321.7850037;145.9557037;79.87934875;109.8680115;137.5554657
10/11/2020;241.6369934;165.565567;44.06376648;65.72553253;213.2119904;160.1261139;315.1349182;147.9025726;81.04766083;109.5901566;140.043457
11/11/2020;244.5080566;167.0660248;43.80495834;65.25564575;213.2514954;158.9409485;322.8370972;145.867218;81.35662842;110.4436111;140.3919678
12/11/2020;241.2098236;166.5106659;42.30006409;64.17881775;212.4817657;157.1039429;320.3259583;142.7895966;80.29454041;109.9771805;137.8846283
13/11/2020;244.5180206;168.7905731;43.88163757;65.2947998;215.3533936;160.5903168;322.8469543;145.6607361;82.43803406;111.6841049;139.3367462
16/11/2020;247.4884186;170.5053711;46.68055725;66.91004181;215.0277405;164.8568878;326.0231628;148.600708;83.36495972;112.5177155;140.8760223
17/11/2020;249.2567444;169.4725952;47.21733475;66.84151459;213.754776;164.4322205;325.0802307;148.1483917;83.44220734;112.3688583;138.1169586
18/11/2020;249.6740265;166.997818;45.92331696;66.16604614;209.629837;163.4347076;321.6956177;146.8603058;81.82009125;111.3764648;135.4160156
19/11/2020;251.8794708;167.4947205;46.70931625;66.30310059;209.8173523;163.948288;325.2192078;147.4109497;82.13872528;112.2795334;134.0897064
20/11/2020;250.846283;166.4716949;46.42175293;65.80384827;210.0245972;162.7532349;322.6087952;147.1946106;81.69457245;112.1406021;134.2446136
23/11/2020;255.4360352;166.6178436;49.74786377;66.958992;209.5509186;165.3902435;322.8172302;148.7580109;81.84906006;112.5871811;134.3027039
24/11/2020;259.87677;167.9136963;52.26880646;69.29862976;209.7680206;168.5210724;326.648468;152.4550934;82.28356171;114.5124283;136.1517639
25/11/2020;261.05896;167.6700897;51.13773727;68.96579742;209.3239288;167.0593414;328.177002;150.6852112;82.33182526;114.4528809;136.4131317
27/11/2020;262.6683655;167.8454895;50.55302811;68.68191528;212.1659851;167.0001068;330.6087646;151.3341827;81.96492767;115.2070999;135.1352539
30/11/2020;259.7674561;167.7090759;47.75411224;67.14498138;212.8172913;165.2223358;332.8320618;149.6724701;81.10559082;114.3834152;132.9570618
01/12/2020;262.6385193;169.1315765;48.03209305;68.29033661;214.3567352;164.9655609;335.5913391;151.7766266;82.14838409;116.3582764;133.9154663
02/12/2020;260.2145081;167.631134;49.51781845;69.06369781;215.4027405;165.0149384;335.1844177;150.0067596;81.50146484;117.4796829;134.6125031
03/12/2020;262.648468;168.3716125;50.0737648;69.10284424;215.392868;165.597641;335.3928528;149.1906586;82.18701172;117.1819763;133.4023895
04/12/2020;263.7710876;169.8038635;52.80558395;70.09156036;218.175705;168.0074921;339.1546326;152.4944305;83.44220734;117.5094604;132.2213287
07/12/2020;265.1221619;169.1315765;51.54032516;69.59231567;217.0211182;167.1778717;339.9982605;151.5504761;82.7180481;118.2636719;132.8796082
08/12/2020;265.5592651;170.0571747;52.42217255;69.67062378;219.1921234;168.1358948;341.5367126;152.6320648;82.4283905;118.2339096;132.4923706
09/12/2020;262.7180176;169.4433746;52.53720093;69.57273865;217.9092712;168.4420319;334.5293579;152.8975677;81.91664124;117.0430374;132.2794189
10/12/2020;263.4829712;168.7223663;54.2721405;69.69999695;218.2941284;167.1087189;336.0082397;152.1207733;81.55940247;117.3804398;131.6114197
11/12/2020;261.5357971;169.1705627;53.62992477;69.16159058;217.613205;167.2865143;335.4126892;151.2161713;81.48215485;118.4423141;131.785675
14/12/2020;263.1849365;168.3423767;51.76078415;68.38822937;216.675766;165.2223358;336.8518677;149.3774719;81.12490082;117.7972565;131.1273804
15/12/2020;267.049469;168.8977509;52.80558395;69.72937775;218.836853;167.8494568;342.4498596;152.3174286;82.7856369;118.8491974;133.9638824
16/12/2020;268.4501953;169.102356;52.57553101;69.84683228;218.0572815;166.9210663;344.9411926;151.8847961;82.88218689;118.6606293;132.4052582
17/12/2020;271.8378906;170.3628387;52.32645416;70.04197693;220.7244415;167.9838867;348.0838928;153.7274323;83.68359375;118.7521057;133.3241882
18/12/2020;270.7649536;170.3530121;51.42510986;69.31268311;221.071228;167.9144592;347.1490479;153.9548035;82.00354767;118.4240036;131.8577881
21/12/2020;269.8410645;168.8388367;50.51407623;70.03211975;219.5057983;167.2700653;348.0739441;153.2331696;81.54008484;117.7578659;130.3621063
22/12/2020;269.9006348;167.8949585;49.71934128;69.47036743;219.515686;166.8933105;351.8332214;152.4917603;82.10975647;117.0519562;130.3816376
23/12/2020;270.1291504;168.5930328;50.97928238;70.61359406;219.8030243;167.8450623;348.6308899;152.9168243;81.57870483;117.8473358;130.1567841
24/12/2020;270.6557007;169.310791;50.55284119;70.64315796;220.1101685;167.9541321;350.9481201;153.7373199;82.2929306;117.9268875;130.9388733
28/12/2020;272.8214111;170.4120026;50.18454742;70.90924835;219.4562531;167.8649139;353.4145203;153.1145325;82.78347015;119.3983536;131.6818237
29/12/2020;272.2452087;169.8810577;49.8937912;70.52487946;219.7931213;166.7545319;351.0774231;152.5906219;82.07710266;119.3884201;131.4081116
30/12/2020;273.8049011;169.9794006;50.71760559;70.9486618;220.1101685;167.8748169;351.5448303;154.8741302;82.52839661;118.6825104;132.2292938
31/12/2020;273.3777466;171.0019226;50.26208496;71.7962265;221.6656799;168.5291443;351.8531494;155.1707001;83.32306671;119.5077286;134.1453857
04/01/2021;269.8808289;169.2911224;50.52376556;70.77126312;220.5262909;164.7122192;346.0053101;154.0042267;80.61528778;117.6783295;130.9486389
05/01/2021;273.1095276;169.4681091;52.89827728;71.13591766;221.8836517;166.5165863;348.8496704;157.4542084;80.73301697;118.2947464;131.0366211
06/01/2021;276.4872437;169.9007416;54.52651215;74.42760468;225.4008942;171.2456055;343.061554;164.2652283;80.87036896;118.2450409;134.4093323
07/01/2021;281.4942322;169.4385986;55.44723892;75.45256042;228.937973;173.0400543;352.8277588;165.3328705;80.71338654;120.0346756;132.7180786
08/01/2021;285.7164001;170.3038483;55.272789;75.25545502;229.8791962;172.554245;355.403595;164.4234009;81.4982605;120.4820862;133.6761322
11/01/2021;282.447937;168.7405243;56.14505386;75.54125977;231.0582275;172.5344391;352.3702698;164.2948914;80.41907501;118.9111786;132.5518951
12/01/2021;287.1867065;168.2587433;58.20942688;76.41838837;229.3540802;174.8444061;351.8531494;166.5586548;80.60548401;117.7479172;132.0728912
13/01/2021;286.7396545;168.4947205;57.68606567;76.25084686;229.918808;173.3374481;353.6134644;164.6606598;81.58656311;117.5987778;134.3604431
14/01/2021;286.5409546;167.8851318;59.50814056;76.71404266;230.1070709;174.0314484;351.4055786;164.1564941;82.06728363;117.0420151;133.7445526
15/01/2021;283.9977417;167.1378784;57.22085571;75.38357544;230.156601;171.3645782;347.7059631;161.497345;83.00912476;117.0420151;135.083847
19/01/2021;285.3488464;166.7249298;58.31603241;75.74822235;232.5047302;172.5046844;352.0421143;162.3573761;82.77365875;118.9907227;134.4484253
20/01/2021;291.0015869;167.2853546;58.41295242;75.49198151;233.5054169;173.6448059;358.7054138;162.8911591;84.35320282;122.4705658;135.2011719
21/01/2021;292.1738281;166.5577698;56.40673447;74.66413116;232.4849243;172.4055328;362.8625183;160.4099426;83.95095825;122.7091827;134.2431488
22/01/2021;291.9055786;166.2234802;56.22258759;74.21079254;232.1381531;171.979248;361.7984009;159.7476196;84.14717102;122.8284912;134.370224
25/01/2021;292.3327942;168.0129395;55.69923401;73.63918304;234.0107269;170.7895508;364.2349548;158.9468994;84.78487396;123.6039963;136.8141937
26/01/2021;292.5314636;169.7040863;54.516819;73.02815247;232.1975861;169.2231445;363.0713806;156.4360199;85.3833313;124.5485229;135.3282471
27/01/2021;286.1237183;167.1476898;53.90622711;70.85997009;225.1829376;165.2079315;355.7814941;151.9876099;83.87246704;120.3826599;132.0044403
28/01/2021;285.4779663;167.5803223;54.44897461;72.17073822;228.2642365;167.2700653;357.6711121;154.300766;84.32376099;121.4166718;133.5979309
29/01/2021;281.4346619;163.9915466;52.75289536;70.70228577;226.9167786;163.5622101;349.37677;151.4933472;83.35250092;119.2790451;132.7474213
01/02/2021;286.7992249;164.1980286;53.305336;71.69766998;228.1849518;165.8523407;358.1484985;153.8658295;85.25579071;121.685112;133.6761322
02/02/2021;290.7730713;165.5745392;53.88684464;73.44206238;229.6612244;169.2627716;363.8570251;155.7144012;85.76594543;123.7431946;134.6048431
03/02/2021;289.9087524;166.0366669;56.14505386;73.70816803;228.1949005;169.6593628;362.5144348;155.8626556;85.55010986;125.5825348;134.2626801
04/02/2021;293.3063354;167.1772003;56.70718002;75.42299652;229.7702026;171.7016449;368.6009216;155.4672546;86.1387558;126.5867157;135.4162598
05/02/2021;296.2469788;168.7110138;57.29838562;75.56096649;230.8699646;172.6335754;368.6705627;158.0670929;86.44289398;128.2769318;136.1201019
08/02/2021;298.4226379;169.8417358;59.71166992;76.60564423;232.2570343;174.6560364;372.8973083;159.8266907;86.91381073;129.0524445;135.2891541
09/02/2021;296.8132324;169.9203949;59.11077118;76.76332855;232.4155731;174.8840637;373.0166321;158.7887573;87.21794891;129.3705902;135.4651337
10/02/2021;294.7269897;169.6647491;60.19625854;76.74362183;232.6434326;174.6362;372.3503113;158.541626;87.68885803;130.2156982;136.0419006
11/02/2021;294.7269897;169.1239624;59.31430054;76.67462158;233.0496826;174.6758575;376.407959;158.9271393;87.87527466;130.8321228;135.4260101
12/02/2021;295.3926086;169.310791;60.26410294;77.29551697;234.6051788;175.5681152;378.5262756;160.4099426;87.89488983;131.0110931;134.4288635
16/02/2021;293.7236328;168.9666901;61.81480408;78.4978714;231.6130371;175.3302002;377.0643616;160.2814331;87.21794891;131.5380402;133.0700226
17/02/2021;294.2997742;169.5172729;62.63860703;78.67527008;231.8310242;174.6758575;373.0265503;160.0540771;87.11003876;131.7667236;133.3144073
18/02/2021;294.0613708;168.8486786;60.97161102;78.2219162;229.8692627;173.4465027;371.315979;158.5712585;86.73722839;130.7227631;133.881424
19/02/2021;294.00177;167.0395508;62.04740524;79.27644348;228.5218353;176.4306641;371.7635498;161.7642517;87.23756409;129.9969635;132.258606
22/02/2021;288.9153137;167.0788727;63.99547195;79.95645905;226.4213867;176.4901428;362.7133789;162.6638184;87.96357727;129.4103546;129.6386566
23/02/2021;287.4449768;167.0788727;65.01312256;80.37038422;225.608963;176.8966064;360.6447449;162.8615265;88.5129776;130.543808;130.5869446
24/02/2021;290.7035217;167.4033508;67.44578552;82.02607727;227.4220734;179.9798737;365.6074219;164.6507721;89.18991852;130.9414978;129.4920349
25/02/2021;280.39151;165.1911011;66.09860992;80.38023376;224.0138245;175.9547729;352.032135;160.6373138;87.48284149;127.0440674;128.0745087
26/02/2021;281.6631165;162.9198456;64.59637451;79.02019501;222.5474701;174.755188;354.5482788;158.2944794;86.20744324;127.7201614;125.3959122
01/03/2021;289.1338806;164.5323334;66.39907074;81.44462585;225.9953766;179.513916;366.243927;162.7033386;86.59005737;131.0906219;128.0451965
02/03/2021;285.6468506;164.3946838;65.95323944;81.10954285;224.6181946;178.443222;359.7695618;163.2470398;85.75614929;129.9870453;127.4977493
03/03/2021;279.4576111;163.5294495;66.91273499;81.71071625;220.2488708;178.2548523;349.8939209;162.248642;85.26560211;127.7798157;126.1779938
04/03/2021;273.3777466;162.7133942;68.66696167;80.83357239;216.1966095;175.0625305;340.9730225;158.7887573;84.29433441;127.2230301;126.0899963
05/03/2021;276.2090759;166.420105;71.18684387;82.3217392;220.2587891;179.1867676;346.4926147;162.8812866;85.2165451;129.7682953;128.3189087
08/03/2021;277.2819824;167.2460327;71.30315399;83.49452972;218.7230835;180.8027496;337.5518799;165.2636566;85.95235443;128.2073212;130.3132019
09/03/2021;286.1038513;167.3443451;69.8396759;82.82436371;221.5467834;180.7531891;350.4707336;166.351059;86.52138519;129.7981262;131.7991486
10/03/2021;288.0410767;169.6450653;71.95250702;84.36180115;222.0223541;183.608429;348.9789734;169.2968903;87.38472748;130.6133881;132.7962799
11/03/2021;292.8791504;169.6942596;72.12696075;84.39135742;224.6974335;184.3123169;357.6015015;170.0976105;88.40505981;132.8603821;132.4736786
12/03/2021;293.6838379;170.8249664;72.17542267;85.45574951;225.0838318;186.8999023;354.9958496;170.9971771;89.88648987;132.462677;134.2724762
15/03/2021;297.7371521;171.4542236;71.4485321;85.05167389;226.6096344;188.2283783;359.3717651;170.8390198;91.22075653;133.1487122;136.0223389
16/03/2021;294.0514526;171.5230408;69.41323853;84.17455292;226.0547943;185.4227142;361.3011169;169.0991821;90.84793854;133.963974;136.1494446
17/03/2021;297.6874695;171.2870789;69.98506165;84.6771698;225.5792236;186.8999023;361.4105225;170.8291168;90.92642975;134.4412231;133.8227692
18/03/2021;290.3955383;170.0776978;66.57351685;84.91370392;223.8255615;186.1860962;349.8243103;169.8702393;90.00421143;131.6175842;133.1384583
19/03/2021;292.4718628;170.7856293;66.88365173;83.94787598;225.3216248;185.1153717;349.615448;169.0398865;88.77786255;132.6316986;133.5490265
22/03/2021;293.4354858;172.3194427;66.07923126;82.85393524;227.2239227;184.4312897;356.0003052;168.8125153;89.40575409;133.546402;133.1188965
23/03/2021;289.1934509;172.7127533;64.76113892;81.56288147;224.0237274;180.6044769;353.315094;164.5815887;89.2782135;132.1345825;134.9274597
24/03/2021;284.0474243;171.7786865;66.35060883;81.78955078;222.4979248;181.5165558;347.8948975;165.4514771;88.77786255;128.9629669;135.0936432
25/03/2021;287.5940247;173.5583191;66.62197876;83.14959717;223.2608185;184.4015503;347.9745178;168.328125;89.68178558;128.6547394;136.6577759
26/03/2021;290.8935242;176.7415924;68.48988342;84.55840302;226.8227844;187.7765503;356.2727966;172.9666901;91.61595154;127.8581161;137.0397186
29/03/2021;288.3990173;178.155304;67.44236755;83.58818054;226.8625336;187.160202;353.5927124;172.0740814;91.08307648;128.4157715;138.4374695
30/03/2021;291.5196228;176.7613678;66.92350769;84.34060669;225.2926941;188.2934723;351.3510132;171.8856506;91.20148468;128.5750732;137.2464294
31/03/2021;293.5570068;176.1978607;66.57107544;83.65747833;227.2798309;188.1543121;357.1694946;171.5286102;90.64887238;129.461319;138.3095093
01/04/2021;296.3198242;175.6936798;68.36261749;84.67720795;227.1605988;189.4068756;364.6219482;173.1154633;92.29685211;131.8910217;138.1717072
05/04/2021;301.8157043;177.8092804;66.5612793;85.30093384;228.4224396;191.3752136;371.078064;175.1386871;92.65210724;134.2510223;139.6186829
06/04/2021;303.3660583;178.412323;66.55149078;85.18212891;227.806427;191.2658386;370.4105225;175.3370514;92.8889389;134.9679718;140.2092896
07/04/2021;302.4219055;177.9378052;66.83538818;85.42963409;226.4849701;189.9635773;371.745575;172.3121185;92.95801544;135.6650391;139.943512
08/04/2021;303.9822388;178.0366516;65.90535736;85.47913361;227.339447;190.6097412;377.4046936;172.44104;92.61263275;136.1529541;139.8352356
09/04/2021;307.0730591;177.8488159;65.37670898;86.15234375;228.9689026;192.3394775;380.5430908;173.6708679;92.50408173;136.2326202;139.8155518
12/04/2021;308.4842834;178.6990051;64.76973724;86.50875854;228.9291687;192.9458923;379.2877197;174.3948517;93.04683685;135.5156555;139.943512
13/04/2021;310.7998962;177.878479;64.81868744;85.71673584;230.7672577;192.1207733;383.3726196;173.7700348;93.51063538;135.6052856;141.5775146
14/04/2021;308.2358398;177.7301941;66.8256073;86.38996124;230.926239;192.4090729;379.2179871;175.1684418;93.0172348;134.6592865;142.1385956
15/04/2021;310.6210022;179.0549164;66.28716278;86.31075287;235.1986084;193.0453033;385.6641541;177.0825806;94.64547729;136.2525482;143.7627563
16/04/2021;312.9366455;180.3598633;65.66061401;86.88497925;236.261734;193.9101715;385.0663452;179.3537598;94.85270691;136.0434265;144.815979
19/04/2021;309.4184875;179.5986328;65.53334808;86.65727234;235.3675079;192.6774902;381.4298096;178.3818207;95.04019928;135.3762512;144.0285339
20/04/2021;304.8965759;180.280777;63.67327118;84.93461609;236.0232849;190.4208679;377.5640869;176.1403961;95.81977844;134.2111969;145.7609558
21/04/2021;309.2296753;181.2199402;64.57393646;86.22164917;239.3616791;193.1844788;381.5394287;179.5917969;96.45133972;134.5298615;144.5600739
22/04/2021;306.6456909;179.8754425;63.81032944;85.29103088;238.4277191;192.3693085;377.9925537;176.7057037;95.92832947;133.9224243;143.5954132
23/04/2021;310.3924561;179.7271729;64.42708588;87.06317902;240.2658386;194.9340973;383.5021667;179.7207336;96.49081421;135.3563385;143.2902832
